,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,CO(GT)_to_float,C6H6(GT)_to_float,T_to_float,RH_to_float,AH_to_float
3124,18/07/2004,22.00.00,1.6,1147.0,-200.0,11.7,1040.0,123.0,745.0,102.0,1635.0,1155.0,29.0,27.0,1.063,2004-07-18 22:00:00,1.6,11.7,29.0,27.0,1.063
3125,18/07/2004,23.00.00,1.2,1132.0,-200.0,11.0,1014.0,106.0,728.0,101.0,1628.0,1279.0,27.9,30.4,1.1249,2004-07-18 23:00:00,1.2,11.0,27.9,30.4,1.1249
3126,19/07/2004,00.00.00,0.5,976.0,-200.0,6.0,814.0,66.0,855.0,77.0,1448.0,1018.0,28.0,30.6,1.1396,2004-07-19 00:00:00,0.5,6.0,28.0,30.6,1.1396
3127,19/07/2004,01.00.00,0.3,920.0,-200.0,4.3,730.0,43.0,944.0,55.0,1393.0,842.0,26.8,32.3,1.1235,2004-07-19 01:00:00,0.3,4.3,26.8,32.3,1.1235
3128,19/07/2004,02.00.00,0.1,879.0,-200.0,2.8,642.0,33.0,1031.0,51.0,1343.0,740.0,26.6,33.0,1.1338,2004-07-19 02:00:00,0.1,2.8,26.6,33.0,1.1338
3129,19/07/2004,03.00.00,0.1,854.0,-200.0,2.3,604.0,33.0,1090.0,50.5,1317.0,625.0,23.7,38.6,1.1159,2004-07-19 03:00:00,,2.3,23.7,38.6,1.1159
3130,19/07/2004,04.00.00,0.1,880.0,-200.0,2.9,649.0,33.0,1022.0,50.0,1374.0,739.0,22.2,42.8,1.1317,2004-07-19 04:00:00,0.1,2.9,22.2,42.8,1.1317
3131,19/07/2004,05.00.00,0.3,925.0,-200.0,4.1,717.0,75.0,936.0,75.0,1455.0,970.0,21.2,46.3,1.1501,2004-07-19 05:00:00,0.3,4.1,21.2,46.3,1.1501
3132,19/07/2004,06.00.00,0.8,1044.0,-200.0,8.3,912.0,111.0,758.0,89.0,1604.0,1177.0,21.4,46.5,1.172,2004-07-19 06:00:00,0.8,8.3,21.4,46.5,1.172
3133,19/07/2004,07.00.00,2.3,1279.0,-200.0,16.6,1197.0,250.0,599.0,112.0,1906.0,1518.0,22.9,43.0,1.1826,2004-07-19 07:00:00,2.3,16.6,22.9,43.0,1.1826
3134,19/07/2004,08.00.00,3.4,1403.0,-200.0,25.6,1443.0,313.0,508.0,142.0,2234.0,1811.0,25.2,38.6,1.2215,2004-07-19 08:00:00,3.4,25.6,25.2,38.6,1.2215
3135,19/07/2004,09.00.00,2.5,1282.0,-200.0,17.7,1230.0,263.0,594.0,145.0,1924.0,1696.0,27.1,34.9,1.231,2004-07-19 09:00:00,2.5,17.7,27.1,34.9,1.231
3136,19/07/2004,10.00.00,2.4,1262.0,-200.0,16.2,1187.0,282.0,633.0,165.0,1842.0,1603.0,32.4,24.8,1.1886,2004-07-19 10:00:00,2.4,16.2,32.4,24.8,1.1886
3137,19/07/2004,11.00.00,2.1,1195.0,-200.0,15.1,1153.0,226.0,678.0,159.0,1732.0,1370.0,36.8,18.0,1.0945,2004-07-19 11:00:00,2.1,15.1,36.8,18.0,1.0945
3138,19/07/2004,12.00.00,2.1363636363636362,1173.0,-200.0,14.3,1127.0,176.0,709.0,159.0,1678.0,1194.0,39.1,16.0,1.11,2004-07-19 12:00:00,,14.3,39.1,16.0,1.11
3139,19/07/2004,13.00.00,2.172727272727273,1102.0,-200.0,10.8,1007.0,120.0,777.0,131.0,1534.0,880.0,39.2,16.4,1.1439,2004-07-19 13:00:00,,10.8,39.2,16.4,1.1439
3140,19/07/2004,14.00.00,2.209090909090909,1076.0,-200.0,10.1,982.0,96.0,799.0,123.0,1523.0,748.0,40.5,14.9,1.111,2004-07-19 14:00:00,,10.1,40.5,14.9,1.111
3141,19/07/2004,15.00.00,2.2454545454545456,1078.0,-200.0,10.9,1012.0,115.0,777.0,129.0,1523.0,868.0,41.4,13.8,1.0786,2004-07-19 15:00:00,,10.9,41.4,13.8,1.0786
3142,19/07/2004,16.00.00,2.2818181818181817,1100.0,-200.0,11.0,1014.0,108.0,761.0,126.0,1533.0,959.0,40.5,14.9,1.114,2004-07-19 16:00:00,,11.0,40.5,14.9,1.114
3143,19/07/2004,17.00.00,2.3181818181818183,1234.0,-200.0,16.8,1205.0,142.0,658.0,149.0,1781.0,1160.0,39.6,17.0,1.2064,2004-07-19 17:00:00,,16.8,39.6,17.0,1.2064
3144,19/07/2004,18.00.00,2.3545454545454545,1323.0,-200.0,20.7,1316.0,219.0,586.0,200.0,1911.0,1453.0,37.7,19.8,1.2715,2004-07-19 18:00:00,,20.7,37.7,19.8,1.2715
3145,19/07/2004,19.00.00,2.390909090909091,1263.0,-200.0,19.5,1283.0,193.0,610.0,174.0,1863.0,1400.0,34.3,24.2,1.2857,2004-07-19 19:00:00,,19.5,34.3,24.2,1.2857
3146,19/07/2004,20.00.00,2.4272727272727272,1216.0,-200.0,14.6,1136.0,128.0,658.0,131.0,1737.0,1265.0,31.7,28.1,1.2912,2004-07-19 20:00:00,,14.6,31.7,28.1,1.2912
3147,19/07/2004,21.00.00,2.463636363636364,1247.0,-200.0,14.3,1127.0,127.0,664.0,135.0,1761.0,1366.0,30.2,30.8,1.3008,2004-07-19 21:00:00,,14.3,30.2,30.8,1.3008
3148,19/07/2004,22.00.00,2.5,1264.0,-200.0,15.9,1177.0,132.0,628.0,134.0,1820.0,1593.0,29.4,33.0,1.3343,2004-07-19 22:00:00,,15.9,29.4,33.0,1.3343
3149,19/07/2004,23.00.00,2.536363636363636,1111.0,-200.0,10.3,988.0,77.0,728.0,96.0,1619.0,1336.0,29.2,33.1,1.3202,2004-07-19 23:00:00,,10.3,29.2,33.1,1.3202
3150,20/07/2004,00.00.00,2.5727272727272728,1068.0,-200.0,8.8,931.0,72.0,762.0,94.0,1576.0,1317.0,27.6,36.6,1.332,2004-07-20 00:00:00,,8.8,27.6,36.6,1.332
3151,20/07/2004,01.00.00,2.609090909090909,1015.0,-200.0,6.8,850.0,57.0,802.0,79.0,1531.0,1173.0,27.2,36.9,1.3147,2004-07-20 01:00:00,,6.8,27.2,36.9,1.3147
3152,20/07/2004,02.00.00,2.6454545454545455,989.0,-200.0,6.3,827.0,56.0,827.0,79.0,1513.0,1163.0,25.4,41.0,1.3079,2004-07-20 02:00:00,,6.3,25.4,41.0,1.3079
3153,20/07/2004,03.00.00,2.6818181818181817,930.0,-200.0,3.9,708.0,60.0,924.0,84.0,1440.0,1012.0,25.2,41.5,1.3106,2004-07-20 03:00:00,,3.9,25.2,41.5,1.3106
3154,20/07/2004,04.00.00,2.7181818181818183,952.0,-200.0,4.1,717.0,64.0,879.0,89.0,1481.0,1164.0,23.4,47.4,1.3475,2004-07-20 04:00:00,,4.1,23.4,47.4,1.3475
3155,20/07/2004,05.00.00,2.7545454545454544,981.0,-200.0,4.7,747.0,52.0,856.0,69.0,1493.0,1090.0,25.1,44.0,1.3794,2004-07-20 05:00:00,,4.7,25.1,44.0,1.3794
3156,20/07/2004,06.00.00,2.790909090909091,1138.0,-200.0,9.9,974.0,122.0,683.0,91.0,1716.0,1338.0,23.9,46.5,1.3637,2004-07-20 06:00:00,,9.9,23.9,46.5,1.3637
3157,20/07/2004,07.00.00,2.827272727272727,1472.0,-200.0,24.8,1424.0,314.0,499.0,135.0,2257.0,1808.0,24.8,43.2,1.3387,2004-07-20 07:00:00,,24.8,24.8,43.2,1.3387
3158,20/07/2004,08.00.00,2.8636363636363638,1626.0,-200.0,37.3,1713.0,395.0,412.0,166.0,2643.0,2176.0,27.0,38.7,1.361,2004-07-20 08:00:00,,37.3,27.0,38.7,1.361
3159,20/07/2004,09.00.00,2.9,1480.0,-200.0,26.2,1460.0,357.0,494.0,189.0,2238.0,2028.0,29.4,33.6,1.3526,2004-07-20 09:00:00,,26.2,29.4,33.6,1.3526
3160,20/07/2004,10.00.00,2.936363636363636,1367.0,-200.0,21.6,1342.0,308.0,567.0,193.0,2002.0,1758.0,34.8,23.4,1.2781,2004-07-20 10:00:00,,21.6,34.8,23.4,1.2781
3161,20/07/2004,11.00.00,2.9727272727272727,1245.0,-200.0,16.1,1181.0,184.0,645.0,164.0,1747.0,1350.0,38.1,18.5,1.2108,2004-07-20 11:00:00,,16.1,38.1,18.5,1.2108
3162,20/07/2004,12.00.00,3.009090909090909,1194.0,-200.0,13.0,1083.0,128.0,685.0,139.0,1632.0,1060.0,38.9,18.0,1.2318,2004-07-20 12:00:00,,13.0,38.9,18.0,1.2318
3163,20/07/2004,13.00.00,3.0454545454545454,1156.0,-200.0,13.4,1096.0,125.0,713.0,130.0,1615.0,954.0,39.8,16.0,1.1444,2004-07-20 13:00:00,,13.4,39.8,16.0,1.1444
3164,20/07/2004,14.00.00,3.0818181818181816,1107.0,-200.0,13.7,1106.0,135.0,727.0,129.0,1615.0,1024.0,41.7,12.5,0.9941,2004-07-20 14:00:00,,13.7,41.7,12.5,0.9941
3165,20/07/2004,15.00.00,3.118181818181818,1127.0,-200.0,14.0,1117.0,158.0,714.0,132.0,1625.0,1092.0,42.8,12.3,1.0326,2004-07-20 15:00:00,,14.0,42.8,12.3,1.0326
3166,20/07/2004,16.00.00,3.1545454545454543,1083.0,-200.0,10.4,994.0,106.0,771.0,101.0,1544.0,927.0,41.4,14.2,1.1128,2004-07-20 16:00:00,,10.4,41.4,14.2,1.1128
3167,20/07/2004,17.00.00,3.190909090909091,1289.0,-200.0,17.5,1225.0,163.0,632.0,145.0,1796.0,1274.0,41.3,15.5,1.21,2004-07-20 17:00:00,,17.5,41.3,15.5,1.21
3168,20/07/2004,18.00.00,3.227272727272727,1209.0,-200.0,12.9,1082.0,143.0,685.0,133.0,1662.0,978.0,38.3,19.4,1.2851,2004-07-20 18:00:00,,12.9,38.3,19.4,1.2851
3169,20/07/2004,19.00.00,3.2636363636363637,1221.0,-200.0,14.9,1145.0,96.0,648.0,110.0,1753.0,1050.0,34.7,23.3,1.2653,2004-07-20 19:00:00,,14.9,34.7,23.3,1.2653
3170,20/07/2004,20.00.00,3.3,1255.0,-200.0,15.5,1164.0,127.0,638.0,126.0,1793.0,1301.0,32.6,26.3,1.2754,2004-07-20 20:00:00,,15.5,32.6,26.3,1.2754
3171,20/07/2004,21.00.00,3.336363636363636,1163.0,-200.0,11.2,1022.0,95.0,695.0,102.0,1644.0,1141.0,30.9,29.0,1.275,2004-07-20 21:00:00,,11.2,30.9,29.0,1.275
3172,20/07/2004,22.00.00,3.3727272727272726,1234.0,-200.0,14.3,1126.0,104.0,644.0,104.0,1782.0,1252.0,30.1,30.2,1.2711,2004-07-20 22:00:00,,14.3,30.1,30.2,1.2711
3173,20/07/2004,23.00.00,3.4090909090909087,1240.0,-200.0,14.2,1124.0,131.0,645.0,112.0,1799.0,1300.0,29.0,33.4,1.3149,2004-07-20 23:00:00,,14.2,29.0,33.4,1.3149
3174,21/07/2004,00.00.00,3.4454545454545453,1128.0,-200.0,10.0,978.0,92.0,733.0,89.0,1683.0,1193.0,28.3,36.8,1.3906,2004-07-21 00:00:00,,10.0,28.3,36.8,1.3906
3175,21/07/2004,01.00.00,3.4818181818181815,1057.0,-200.0,7.6,881.0,53.0,784.0,67.0,1574.0,1081.0,27.6,38.2,1.3911,2004-07-21 01:00:00,,7.6,27.6,38.2,1.3911
3176,21/07/2004,02.00.00,3.518181818181818,1026.0,-200.0,5.8,801.0,45.0,816.0,63.0,1545.0,1094.0,25.8,43.1,1.4113,2004-07-21 02:00:00,,5.8,25.8,43.1,1.4113
3177,21/07/2004,03.00.00,3.5545454545454542,925.0,-200.0,3.1,656.0,32.0,967.0,48.5,1440.0,917.0,27.4,39.1,1.4072,2004-07-21 03:00:00,,3.1,27.4,39.1,1.4072
3178,21/07/2004,04.00.00,3.590909090909091,917.0,-200.0,2.7,635.0,19.0,1006.0,34.0,1421.0,727.0,26.3,40.9,1.3803,2004-07-21 04:00:00,,2.7,26.3,40.9,1.3803
3179,21/07/2004,05.00.00,3.627272727272727,1011.0,-200.0,5.4,782.0,75.0,828.0,73.0,1562.0,1116.0,23.3,50.1,1.41,2004-07-21 05:00:00,,5.4,23.3,50.1,1.41
3180,21/07/2004,06.00.00,3.663636363636363,1079.0,-200.0,7.3,869.0,84.0,751.0,76.0,1634.0,1223.0,23.1,49.7,1.3863,2004-07-21 06:00:00,,7.3,23.1,49.7,1.3863
3181,21/07/2004,07.00.00,3.6999999999999997,1322.0,-200.0,18.4,1250.0,160.0,562.0,102.0,1999.0,1556.0,24.2,46.4,1.3834,2004-07-21 07:00:00,,18.4,24.2,46.4,1.3834
3182,21/07/2004,08.00.00,3.736363636363636,1526.0,-200.0,27.7,1495.0,286.0,471.0,140.0,2405.0,1904.0,25.8,42.2,1.3774,2004-07-21 08:00:00,,27.7,25.8,42.2,1.3774
3183,21/07/2004,09.00.00,3.7727272727272725,1338.0,-200.0,16.9,1207.0,212.0,576.0,150.0,1951.0,1697.0,28.1,37.3,1.3922,2004-07-21 09:00:00,,16.9,28.1,37.3,1.3922
3184,21/07/2004,10.00.00,3.8090909090909086,1421.0,-200.0,22.1,1354.0,279.0,545.0,194.0,2063.0,1854.0,33.9,26.8,1.397,2004-07-21 10:00:00,,22.1,33.9,26.8,1.397
3185,21/07/2004,11.00.00,3.8454545454545452,1197.0,-200.0,17.0,1209.0,207.0,656.0,162.0,1770.0,1306.0,38.0,17.2,1.1227,2004-07-21 11:00:00,,17.0,38.0,17.2,1.1227
3186,21/07/2004,12.00.00,3.8818181818181814,1116.0,-200.0,12.4,1063.0,140.0,736.0,138.0,1571.0,980.0,38.9,15.9,1.0896,2004-07-21 12:00:00,,12.4,38.9,15.9,1.0896
3187,21/07/2004,13.00.00,3.918181818181818,1115.0,-200.0,11.5,1031.0,110.0,741.0,123.0,1561.0,870.0,40.4,15.0,1.1125,2004-07-21 13:00:00,,11.5,40.4,15.0,1.1125
3188,21/07/2004,14.00.00,3.954545454545454,1018.0,-200.0,7.5,880.0,67.0,865.0,86.0,1421.0,613.0,40.1,15.2,1.1065,2004-07-21 14:00:00,,7.5,40.1,15.2,1.1065
3189,21/07/2004,15.00.00,3.9909090909090907,1109.0,-200.0,10.3,989.0,98.0,778.0,107.0,1537.0,819.0,42.0,14.2,1.1517,2004-07-21 15:00:00,,10.3,42.0,14.2,1.1517
3190,21/07/2004,16.00.00,4.027272727272727,1105.0,-200.0,10.2,984.0,97.0,767.0,106.0,1532.0,868.0,42.7,14.4,1.2092,2004-07-21 16:00:00,,10.2,42.7,14.4,1.2092
3191,21/07/2004,17.00.00,4.0636363636363635,1128.0,-200.0,11.5,1032.0,87.0,733.0,99.0,1576.0,876.0,41.6,14.5,1.1483,2004-07-21 17:00:00,,11.5,41.6,14.5,1.1483
3192,21/07/2004,18.00.00,4.1,1301.0,-200.0,17.0,1210.0,124.0,623.0,140.0,1813.0,1153.0,39.6,18.8,1.3413,2004-07-21 18:00:00,4.1,17.0,39.6,18.8,1.3413
3193,21/07/2004,19.00.00,3.8,1416.0,-200.0,21.5,1339.0,165.0,544.0,163.0,1998.0,1492.0,36.1,25.5,1.4949,2004-07-21 19:00:00,3.8,21.5,36.1,25.5,1.4949
3194,21/07/2004,20.00.00,3.4,1301.0,-200.0,18.6,1256.0,164.0,593.0,144.0,1914.0,1382.0,33.3,29.9,1.5079,2004-07-21 20:00:00,3.4,18.6,33.3,29.9,1.5079
3195,21/07/2004,21.00.00,2.9,1261.0,-200.0,15.3,1158.0,122.0,628.0,120.0,1837.0,1303.0,31.2,33.2,1.4831,2004-07-21 21:00:00,2.9,15.3,31.2,33.2,1.4831
3196,21/07/2004,22.00.00,3.1,1295.0,-200.0,17.0,1211.0,134.0,602.0,120.0,1917.0,1404.0,30.1,35.8,1.5034,2004-07-21 22:00:00,3.1,17.0,30.1,35.8,1.5034
3197,21/07/2004,23.00.00,3.5,1239.0,-200.0,14.4,1129.0,121.0,637.0,106.0,1839.0,1308.0,28.9,39.1,1.537,2004-07-21 23:00:00,3.5,14.4,28.9,39.1,1.537
3198,22/07/2004,00.00.00,2.4,1229.0,-200.0,13.6,1103.0,112.0,627.0,95.0,1866.0,1320.0,27.8,43.3,1.5929,2004-07-22 00:00:00,2.4,13.6,27.8,43.3,1.5929
3199,22/07/2004,01.00.00,1.6,1125.0,-200.0,9.6,963.0,62.0,713.0,70.0,1719.0,1179.0,26.9,46.1,1.608,2004-07-22 01:00:00,1.6,9.6,26.9,46.1,1.608
3200,22/07/2004,02.00.00,1.3,1044.0,-200.0,6.4,832.0,50.0,794.0,67.0,1580.0,1160.0,26.4,47.1,1.5947,2004-07-22 02:00:00,1.3,6.4,26.4,47.1,1.5947
3201,22/07/2004,03.00.00,0.9,976.0,-200.0,4.8,754.0,61.0,842.0,68.5,1545.0,1070.0,25.2,51.4,1.621,2004-07-22 03:00:00,0.9,4.8,25.2,51.4,1.621
3202,22/07/2004,04.00.00,1.0,1015.0,-200.0,5.4,781.0,72.0,796.0,70.0,1595.0,1181.0,23.8,55.4,1.6073,2004-07-22 04:00:00,1.0,5.4,23.8,55.4,1.6073
3203,22/07/2004,05.00.00,0.8,954.0,-200.0,4.1,715.0,48.0,867.0,50.0,1527.0,1010.0,24.9,50.6,1.5755,2004-07-22 05:00:00,0.8,4.1,24.9,50.6,1.5755
3204,22/07/2004,06.00.00,1.1,1032.0,-200.0,6.3,826.0,58.0,781.0,60.0,1627.0,1075.0,25.0,49.2,1.5418,2004-07-22 06:00:00,1.1,6.3,25.0,49.2,1.5418
3205,22/07/2004,07.00.00,4.4,1518.0,-200.0,26.9,1476.0,306.0,469.0,127.0,2388.0,1839.0,24.7,50.9,1.5593,2004-07-22 07:00:00,4.4,26.9,24.7,50.9,1.5593
3206,22/07/2004,08.00.00,4.033333333333333,1602.0,-200.0,35.6,1678.0,351.0,410.0,149.0,2662.0,2105.0,26.4,46.3,1.5722,2004-07-22 08:00:00,,35.6,26.4,46.3,1.5722
3207,22/07/2004,09.00.00,3.6666666666666665,1362.0,-200.0,17.5,1225.0,252.0,551.0,158.0,2003.0,1826.0,28.1,42.0,1.5735,2004-07-22 09:00:00,,17.5,28.1,42.0,1.5735
3208,22/07/2004,10.00.00,3.3,1394.0,-200.0,19.9,1294.0,266.0,555.0,190.0,2031.0,1834.0,34.0,29.9,1.5614,2004-07-22 10:00:00,3.3,19.9,34.0,29.9,1.5614
3209,22/07/2004,11.00.00,2.1,1205.0,-200.0,12.6,1070.0,159.0,682.0,127.0,1735.0,1268.0,37.3,22.9,1.4373,2004-07-22 11:00:00,2.1,12.6,37.3,22.9,1.4373
3210,22/07/2004,12.00.00,2.1,1210.0,-200.0,14.0,1118.0,144.0,658.0,130.0,1742.0,1422.0,40.1,19.0,1.3849,2004-07-22 12:00:00,2.1,14.0,40.1,19.0,1.3849
3211,22/07/2004,13.00.00,2.0,1138.0,-200.0,12.2,1055.0,117.0,712.0,125.0,1624.0,1028.0,42.0,15.8,1.2759,2004-07-22 13:00:00,2.0,12.2,42.0,15.8,1.2759
3212,22/07/2004,14.00.00,1.5,1079.0,-200.0,11.1,1019.0,108.0,749.0,113.0,1559.0,929.0,42.8,14.3,1.2003,2004-07-22 14:00:00,1.5,11.1,42.8,14.3,1.2003
3213,22/07/2004,15.00.00,2.1,1158.0,-200.0,14.3,1126.0,153.0,693.0,143.0,1654.0,1150.0,44.3,13.0,1.183,2004-07-22 15:00:00,2.1,14.3,44.3,13.0,1.183
3214,22/07/2004,16.00.00,2.3,1186.0,-200.0,15.1,1151.0,166.0,680.0,157.0,1686.0,1235.0,44.6,12.6,1.1684,2004-07-22 16:00:00,2.3,15.1,44.6,12.6,1.1684
3215,22/07/2004,17.00.00,2.8,1261.0,-200.0,18.6,1258.0,179.0,629.0,170.0,1813.0,1315.0,43.4,14.8,1.2882,2004-07-22 17:00:00,2.8,18.6,43.4,14.8,1.2882
3216,22/07/2004,18.00.00,3.6,1339.0,-200.0,22.0,1352.0,225.0,569.0,187.0,1990.0,1469.0,40.6,18.2,1.368,2004-07-22 18:00:00,3.6,22.0,40.6,18.2,1.368
3217,22/07/2004,19.00.00,4.0,1342.0,-200.0,23.0,1377.0,261.0,567.0,181.0,2017.0,1515.0,37.1,21.3,1.3223,2004-07-22 19:00:00,4.0,23.0,37.1,21.3,1.3223
3218,22/07/2004,20.00.00,3.7,1317.0,-200.0,21.1,1327.0,228.0,575.0,158.0,1996.0,1510.0,34.5,25.5,1.368,2004-07-22 20:00:00,3.7,21.1,34.5,25.5,1.368
3219,22/07/2004,21.00.00,2.5,1210.0,-200.0,15.0,1148.0,137.0,639.0,112.0,1849.0,1327.0,32.2,30.4,1.4433,2004-07-22 21:00:00,2.5,15.0,32.2,30.4,1.4433
3220,22/07/2004,22.00.00,2.3,1220.0,-200.0,13.6,1105.0,116.0,643.0,100.0,1838.0,1318.0,30.4,35.4,1.5144,2004-07-22 22:00:00,2.3,13.6,30.4,35.4,1.5144
3221,22/07/2004,23.00.00,2.5,1276.0,-200.0,14.6,1135.0,143.0,625.0,105.0,1887.0,1436.0,29.4,38.7,1.5581,2004-07-22 23:00:00,2.5,14.6,29.4,38.7,1.5581
3222,23/07/2004,00.00.00,2.7,1270.0,-200.0,16.3,1189.0,157.0,592.0,107.0,1917.0,1608.0,28.6,38.7,1.4921,2004-07-23 00:00:00,2.7,16.3,28.6,38.7,1.4921
3223,23/07/2004,01.00.00,1.3,1053.0,-200.0,8.8,933.0,72.0,743.0,72.0,1658.0,1257.0,27.7,40.5,1.4835,2004-07-23 01:00:00,1.3,8.8,27.7,40.5,1.4835
3224,23/07/2004,02.00.00,0.8,956.0,-200.0,6.0,813.0,42.0,846.0,59.0,1544.0,1094.0,28.0,39.8,1.4803,2004-07-23 02:00:00,0.8,6.0,28.0,39.8,1.4803
3225,23/07/2004,03.00.00,0.9,954.0,-200.0,5.5,790.0,38.0,826.0,57.0,1564.0,1066.0,24.8,48.5,1.4953,2004-07-23 03:00:00,0.9,5.5,24.8,48.5,1.4953
3226,23/07/2004,04.00.00,0.5,912.0,-200.0,3.9,706.0,34.0,891.0,55.0,1500.0,1022.0,25.6,45.8,1.4801,2004-07-23 04:00:00,0.5,3.9,25.6,45.8,1.4801
3227,23/07/2004,05.00.00,0.8,973.0,-200.0,5.8,802.0,74.0,806.0,70.0,1597.0,1139.0,23.6,51.5,1.4852,2004-07-23 05:00:00,0.8,5.8,23.6,51.5,1.4852
3228,23/07/2004,06.00.00,1.0,1037.0,-200.0,8.2,906.0,75.0,743.0,59.0,1707.0,1158.0,25.1,46.5,1.4615,2004-07-23 06:00:00,1.0,8.2,25.1,46.5,1.4615
3229,23/07/2004,07.00.00,2.9,1306.0,-200.0,20.1,1299.0,199.0,519.0,95.0,2116.0,1602.0,24.5,48.3,1.4593,2004-07-23 07:00:00,2.9,20.1,24.5,48.3,1.4593
3230,23/07/2004,08.00.00,3.8,1367.0,-200.0,25.5,1441.0,262.0,470.0,120.0,2283.0,1770.0,26.6,42.8,1.4675,2004-07-23 08:00:00,3.8,25.5,26.6,42.8,1.4675
3231,23/07/2004,09.00.00,3.5,1335.0,-200.0,21.6,1340.0,236.0,519.0,133.0,2141.0,1651.0,29.0,37.6,1.4866,2004-07-23 09:00:00,3.5,21.6,29.0,37.6,1.4866
3232,23/07/2004,10.00.00,2.4,1250.0,-200.0,15.5,1166.0,186.0,626.0,133.0,1925.0,1435.0,34.2,28.5,1.5071,2004-07-23 10:00:00,2.4,15.5,34.2,28.5,1.5071
3233,23/07/2004,11.00.00,1.8,1142.0,-200.0,11.2,1021.0,132.0,712.0,120.0,1670.0,1159.0,37.3,22.9,1.4369,2004-07-23 11:00:00,1.8,11.2,37.3,22.9,1.4369
3234,23/07/2004,12.00.00,2.1,1168.0,-200.0,15.4,1160.0,140.0,671.0,132.0,1784.0,1193.0,40.1,17.5,1.2721,2004-07-23 12:00:00,2.1,15.4,40.1,17.5,1.2721
3235,23/07/2004,13.00.00,2.1,1125.0,-200.0,14.6,1137.0,143.0,691.0,135.0,1696.0,1094.0,42.2,14.6,1.192,2004-07-23 13:00:00,2.1,14.6,42.2,14.6,1.192
3236,23/07/2004,14.00.00,1.5,1083.0,-200.0,12.5,1066.0,99.0,725.0,121.0,1621.0,912.0,41.9,15.2,1.2173,2004-07-23 14:00:00,1.5,12.5,41.9,15.2,1.2173
3237,23/07/2004,15.00.00,1.5,1080.0,-200.0,12.3,1059.0,107.0,733.0,123.0,1622.0,908.0,43.1,13.8,1.1803,2004-07-23 15:00:00,1.5,12.3,43.1,13.8,1.1803
3238,23/07/2004,16.00.00,1.8,1085.0,-200.0,13.2,1091.0,130.0,723.0,129.0,1638.0,1010.0,42.8,13.8,1.1681,2004-07-23 16:00:00,1.8,13.2,42.8,13.8,1.1681
3239,23/07/2004,17.00.00,2.1,1115.0,-200.0,14.7,1140.0,133.0,682.0,129.0,1746.0,1020.0,41.1,16.5,1.2701,2004-07-23 17:00:00,2.1,14.7,41.1,16.5,1.2701
3240,23/07/2004,18.00.00,3.0,1259.0,-200.0,19.9,1295.0,188.0,600.0,156.0,1990.0,1280.0,38.7,20.3,1.3743,2004-07-23 18:00:00,3.0,19.9,38.7,20.3,1.3743
3241,23/07/2004,19.00.00,2.8,1241.0,-200.0,19.1,1271.0,155.0,606.0,131.0,1971.0,1287.0,35.8,24.1,1.3924,2004-07-23 19:00:00,2.8,19.1,35.8,24.1,1.3924
3242,23/07/2004,20.00.00,2.5,1156.0,-200.0,14.8,1144.0,154.0,651.0,115.0,1832.0,1216.0,33.1,28.3,1.4121,2004-07-23 20:00:00,2.5,14.8,33.1,28.3,1.4121
3243,23/07/2004,21.00.00,1.4,1055.0,-200.0,8.6,922.0,95.0,784.0,79.0,1634.0,990.0,30.1,33.9,1.4257,2004-07-23 21:00:00,1.4,8.6,30.1,33.9,1.4257
3244,23/07/2004,22.00.00,1.7,1144.0,-200.0,11.0,1014.0,110.0,712.0,86.0,1744.0,1146.0,29.0,36.6,1.4431,2004-07-23 22:00:00,1.7,11.0,29.0,36.6,1.4431
3245,23/07/2004,23.00.00,1.8,1169.0,-200.0,13.0,1084.0,116.0,655.0,91.0,1831.0,1273.0,28.5,38.4,1.468,2004-07-23 23:00:00,1.8,13.0,28.5,38.4,1.468
3246,24/07/2004,00.00.00,2.4,1195.0,-200.0,15.2,1156.0,153.0,621.0,99.0,1897.0,1346.0,27.8,39.9,1.4682,2004-07-24 00:00:00,2.4,15.2,27.8,39.9,1.4682
3247,24/07/2004,01.00.00,1.9,1158.0,-200.0,12.1,1052.0,111.0,649.0,83.0,1785.0,1353.0,27.0,42.8,1.503,2004-07-24 01:00:00,1.9,12.1,27.0,42.8,1.503
3248,24/07/2004,02.00.00,1.4,1075.0,-200.0,9.9,973.0,79.0,695.0,74.0,1748.0,1231.0,26.4,44.5,1.5119,2004-07-24 02:00:00,1.4,9.9,26.4,44.5,1.5119
3249,24/07/2004,03.00.00,0.8,973.0,-200.0,6.0,810.0,63.0,820.0,69.0,1599.0,1002.0,25.8,46.6,1.5269,2004-07-24 03:00:00,0.8,6.0,25.8,46.6,1.5269
3250,24/07/2004,04.00.00,0.7,989.0,-200.0,6.3,825.0,47.0,774.0,64.0,1602.0,1126.0,25.1,48.5,1.5266,2004-07-24 04:00:00,0.7,6.3,25.1,48.5,1.5266
3251,24/07/2004,05.00.00,0.8,967.0,-200.0,5.5,789.0,61.0,810.0,61.0,1597.0,995.0,24.6,52.2,1.5881,2004-07-24 05:00:00,0.8,5.5,24.6,52.2,1.5881
